대학명,모집단위,권역,지역,세부지역,계열,모집단위2027,교과1전형,교과1_50,교과1_70,교과1_50_5,교과1_70_5,교과2전형,교과2_50,교과2_70,교과2_50_5,교과2_70_5,교과3전형,교과3_50,교과3_70,교과3_50_5,교과3_70_5,종합1전형,종합1_50,종합1_70,종합1_50_5,종합1_70_5,종합2전형,종합2_50,종합2_70,종합2_50_5,종합2_70_5,정시백분위,정시영어한국사,정시반영영역
유원대,사회복지학부,충청권,충북,영동군,인문,사회복지학부,유원교과,6.2,9,3.66,5,학생부종합,9,9,5,5,,,,,,,,,,,,,,,,64.5,4/-,국수영탐(1) 중 2개
유원대,산업안전보건학과,충청권,충북,영동군,자연,산업안전보건학과,유원교과,6.4,6.5,3.76,3.81,유원면접,9,9,5,5,학생부종합,9,9,5,5,,,,,,,,,,,58.5,4/-,국수영탐(1) 중 2개
유원대,스마트팜학과,충청권,충북,영동군,자연,스마트팜학과,유원교과,5,5.3,2.97,3.14,,,,,,,,,,,,,,,,,,,,,54.5,5/-,국수영탐(1) 중 2개
유원대,응급구조학과,충청권,충북,영동군,자연,응급구조학과,유원교과,4.2,4.6,2.51,2.75,,,,,,,,,,,,,,,,,,,,,59.5,5/-,국수영탐(1) 중 2개
유원대,자율설계학부,충청권,충북,영동군,공통,자율설계학부,유원교과,5.7,6.5,3.37,3.81,,,,,,,,,,,,,,,,,,,,,46.5,7/-,국수영탐(1) 중 2개
유원대,치위생학과,충청권,충북,영동군,자연,치위생학과,유원교과,3.6,4,2.17,2.4,유원면접,9,9,5,5,,,,,,,,,,,,,,,,72.5,4/-,국수영탐(1) 중 2개
유원대,호텔조리베이커리학과,충청권,충북,영동군,자연,호텔조리베이커리학과,유원면접,9,9,5,5,유원교과,4.1,4.7,2.46,2.8,,,,,,,,,,,,,,,,47,7/-,국수영탐(1) 중 2개
을지대,간호학과,경인권,경기,성남시,자연,간호학과,지역균형(학교장추천),2.01,2.16,1.32,1.4,,,,,,,,,,,EU면접형,2.35,2.88,1.5,1.78,EU서류형,2.62,2.47,1.64,1.57,87.4,1/1,"국탐(2) 중 1개, 수영"
을지대,간호학과,경인권,경기,성남시,자연,간호학과,지역균형(학교장추천),2.01,2.16,1.32,1.4,,,,,,,,,,,EU면접형,2.35,2.88,1.5,1.78,EU서류형,2.62,2.47,1.64,1.57,95.5,2/1,국수영탐(2) 중 2개
을지대,간호학과(의정부),경인권,경기,의정부시,자연,간호학과(의정부),지역균형(학교장추천),2.3,2.33,1.47,1.49,,,,,,,,,,,EU면접형,3.16,2.82,1.93,1.75,EU서류형,2.71,2.72,1.69,1.7,94,1/5,국수영탐(2) 중 2개
을지대,물리치료학과,경인권,경기,성남시,자연,물리치료학과,지역균형(학교장추천),2.57,2.59,1.62,1.63,,,,,,,,,,,EU면접형,3.46,3.36,2.09,2.04,EU서류형,3.02,2.83,1.86,1.76,84.7,3/1,"국탐(2) 중 1개, 수영"
을지대,물리치료학과,경인권,경기,성남시,자연,물리치료학과,지역균형(학교장추천),2.57,2.59,1.62,1.63,,,,,,,,,,,EU면접형,3.46,3.36,2.09,2.04,EU서류형,3.02,2.83,1.86,1.76,92.5,3/3,국수영탐(2) 중 2개
을지대,방사선학과,경인권,경기,성남시,자연,방사선학과,지역균형(학교장추천),2.23,2.26,1.44,1.45,,,,,,,,,,,EU면접형,3.2,3.42,1.95,2.07,EU서류형,2.8,2.79,1.74,1.74,87.2,3/4,"국탐(2) 중 1개, 수영"
을지대,방사선학과,경인권,경기,성남시,자연,방사선학과,지역균형(학교장추천),2.23,2.26,1.44,1.45,,,,,,,,,,,EU면접형,3.2,3.42,1.95,2.07,EU서류형,2.8,2.79,1.74,1.74,94.25,2/6,국수영탐(2) 중 2개
을지대,안경광학과,경인권,경기,성남시,자연,안경광학과,지역균형(학교장추천),,,,,,,,,,,,,,,EU면접형,4.68,4.68,2.79,2.79,EU서류형,4.27,4.27,2.56,2.56,82.2,3/7,"국탐(2) 중 1개, 수영"
을지대,안경광학과,경인권,경기,성남시,자연,안경광학과,지역균형(학교장추천),,,,,,,,,,,,,,,EU면접형,4.68,4.68,2.79,2.79,EU서류형,4.27,4.27,2.56,2.56,89.25,3/4,국수영탐(2) 중 2개
을지대,응급구조학과,경인권,경기,성남시,자연,응급구조학과,지역균형(학교장추천),,,,,,,,,,,,,,,EU면접형,3.94,3.89,2.36,2.33,EU서류형,3.09,3.33,1.9,2.03,81,3/3,"국탐(2) 중 1개, 수영"
을지대,응급구조학과,경인권,경기,성남시,자연,응급구조학과,지역균형(학교장추천),,,,,,,,,,,,,,,EU면접형,3.94,3.89,2.36,2.33,EU서류형,3.09,3.33,1.9,2.03,90.5,3/2,국수영탐(2) 중 2개
을지대,의료경영학과,경인권,경기,성남시,인문,의료경영학과,지역균형(학교장추천),3.29,3.3,2,2.01,,,,,,,,,,,EU면접형,4.3,4.3,2.58,2.58,EU서류형,3.93,3.93,2.36,2.36,85.55,2/2,"수탐(2) 중 1개, 국영"
을지대,의료경영학과,경인권,경기,성남시,인문,의료경영학과,지역균형(학교장추천),3.29,3.3,2,2.01,,,,,,,,,,,EU면접형,4.3,4.3,2.58,2.58,EU서류형,3.93,3.93,2.36,2.36,92,3/5,국수영탐(2) 중 2개
을지대,인문사회계열학부,경인권,경기,성남시,인문,인문사회계열학부,지역균형(학교장추천),3.63,3.67,2.19,2.21,,,,,,,,,,,EU면접형,4.27,4.37,2.56,2.61,EU서류형,3.99,4.25,2.39,2.55,84.45,3/3,"수탐(2) 중 1개, 국영"
을지대,인문사회계열학부,경인권,경기,성남시,인문,인문사회계열학부,지역균형(학교장추천),3.63,3.67,2.19,2.21,,,,,,,,,,,EU면접형,4.27,4.37,2.56,2.61,EU서류형,3.99,4.25,2.39,2.55,90.5,1/6,국수영탐(2) 중 2개
을지대,임상병리학과,경인권,경기,성남시,자연,임상병리학과,지역균형(학교장추천),2.5,2.67,1.58,1.67,,,,,,,,,,,EU면접형,2.87,3.51,1.78,2.12,EU서류형,3.16,3.05,1.93,1.88,85.5,4/2,"국탐(2) 중 1개, 수영"
을지대,임상병리학과,경인권,경기,성남시,자연,임상병리학과,지역균형(학교장추천),2.5,2.67,1.58,1.67,,,,,,,,,,,EU면접형,2.87,3.51,1.78,2.12,EU서류형,3.16,3.05,1.93,1.88,93,3/5,국수영탐(2) 중 2개
을지대,임상병리학과(의정부),경인권,경기,의정부시,자연,임상병리학과(의정부),지역균형(학교장추천),,,,,,,,,,,,,,,EU면접형,3.39,3.39,2.05,2.05,EU서류형,,,,,91.5,3/6,국수영탐(2) 중 2개
을지대,자연계열학부,경인권,경기,성남시,자연,자연계열학부,지역균형(학교장추천),3.48,3.55,2.1,2.14,,,,,,,,,,,EU서류형,3.74,3.93,2.25,2.36,EU면접형,3.99,4.6,2.39,2.75,81.9,3/5,"국탐(2) 중 1개, 수영"
을지대,자연계열학부,경인권,경기,성남시,자연,자연계열학부,지역균형(학교장추천),3.48,3.55,2.1,2.14,,,,,,,,,,,EU서류형,3.74,3.93,2.25,2.36,EU면접형,3.99,4.6,2.39,2.75,90.5,3/4,국수영탐(2) 중 2개
을지대,자유전공학부(의정부),경인권,경기,의정부시,공통,자유전공학부(의정부),지역균형(학교장추천),3.85,3.92,2.31,2.35,,,,,,,,,,,,,,,,,,,,,89,3/4,국수영탐(2) 중 2개
