권역,지역,세부지역,대학명,계열,2026 수시 모집단위,2025 수시 모집단위,전형변경,모집단위변경,교과1/전형,교과1/충원,교과1/70%,교과1/50%,교과2/전형,교과2/충원,교과2/70%,교과2/50%,교과3/전형,교과3/충원,교과3/70%,교과3/50%,종합1/전형,종합1/충원,종합1/70%,종합1/50%,종합2/전형,종합2/충원,종합2/70%,종합2/50%,정시백분위,정시/충원,2025 정시 반영영역,영어한국사,학과홈페이지URL,모집인원_교과,모집인원_종합,모집인원_정시,수능반영_국,수능반영_수,수능반영_영,수능반영_탐,수능반영_한,면접비율,논술비율,2024_교과70,2024_종합70,2024_정시,2023_교과70,2023_종합70,2023_정시,경쟁률_교과,경쟁률_종합,경쟁률_정시,비고
서울,서울,광진구,건국대,자연,환경보건·산림조경학부,환경보건·산림조경학부,유지,유지,KU지역균형,,,,,,,,,,,,KU자기추천,,2.41,2.26,,,,,90.5,,국수영탐(2),3/5,,3,23,25,,,,,,,,,,,,,,9.67,25.45/20.00,4.64,
서울,서울,광진구,건국대,자연,생명과학특성학과,생명과학특성학과,유지,유지,KU지역균형,0,,,,,,,,,,,KU자기추천,5,2.07,2.04,,,,,90,12,국수영탐(2),1/3,,3,11,12,,,,,,,,1.7,2.57,,1.69,2.52,,8,22.91,4.58,
서울,서울,광진구,건국대,자연,식량자원과학과,식량자원과학과,유지,유지,KU지역균형,0,,,,,,,,,,,KU자기추천,4,2.62,2.31,,,,,89,3,국수영탐(2),4/2,,3,10,12,,,,,,,,1.84,2.5,,2.13,2.56,,7.67,20.1,5.17,
서울,서울,광진구,건국대,자연,생명과학대학자유전공학부,생명과학대학자유전공학부,유지,유지,KU지역균형,84,1.86,1.67,,,,,,,,,KU자기추천,,,,,,,,89.5,,,-/-,,39,,,,,,,,,,,,,,,,16.26,,,
서울,서울,광진구,건국대,자연,수의예과,수의예과,유지,유지,KU지역균형,5,1.12,1.04,,,,,,,,,KU자기추천,4,1.64,1.5,,,,,96,64,국수영탐(2),2/1,,5,16,39,,,,,,,,1.08,3.17,,1.19,2.24,,11,28.5,5.36,
서울,서울,광진구,건국대,인문,일어교육과,일어교육과,유지,유지,KU지역균형,0,,,,,,,,,,,KU자기추천,5,3.91,3.63,,,,,87.0,,국수영탐(2),-/-,,3,16,3,,,,,,,,2.21,4.43,,,4.85,,5.67,9.69,7.33,
서울,서울,광진구,건국대,자연,수학교육과,수학교육과,유지,유지,KU지역균형,17,1.69,1.62,,,,,,,,,KU자기추천,7,2.17,2.15,,,,,90,4,국수영탐(2),4/5,,5,6,8,,,,,,,,1.81,2.39,,2,2.27,,5.8,22.17,5.25,
서울,서울,광진구,건국대,인문,영어교육과,영어교육과,유지,유지,KU지역균형,21,2.07,2.07,,,,,,,,,KU자기추천,13,2.26,2.21,,,,,85,8,국수영탐(2),2/2,,4,8,8,,,,,,,,2.04,2.19,,1.91,2.18,,7.5,9.63,5.88,
서울,서울,광진구,건국대,인문,교육공학과,교육공학과,유지,유지,KU지역균형,,,,,,,,,,,,KU자기추천,7,2.42,2.36,,,,,88,8,국수영탐(2),2/1,,,12,14,,,,,,,,,2.59,,,2.56,,,12.67,3.43,
서울,서울,광진구,건국대,공통,KU자유전공학부,KU자유전공학부,유지,유지,KU지역균형,,,,,,,,,,,,KU자기추천,91,3.27,2.7,,,,,86,52,국수영탐(2),3/1,,,183,62,,,,,,,,,,,,,,,32.75,5.85,
강원권,강원,춘천시,강원대,자연,간호학과,간호학과,명칭변경,유지,일반교과전형,47,2.54,2.51,,,,,,,,,미래인재서류전형,7,2.59,2.72,미래인재면접전형,6,2.47,2.78,64.67,10,국수영탐(2),4/1,,25,15,10,,,,,,,,3.06,4.11,,2.79,3.58,,8.96,10.73,7.09,
강원권,강원,춘천시,강원대,인문,경영·회계학부,경영·회계학부,명칭변경,유지,일반교과전형,65,3.21,3.09,,,,,,,,,미래인재서류전형,29,3.73,3.47,미래인재면접전형,11,3.68,3.5,72.67,31,국수영탐(2),4/4,,42,34,51,,,,,,,,,,,,,,6.33,10.41,,
강원권,강원,춘천시,강원대,인문,경제·정보통계학부,경제·정보통계학부,명칭변경,유지,일반교과전형,16,3.45,3.4,,,,,,,,,미래인재서류전형,5,3.42,3.5,미래인재면접전형,5,3.69,3.48,74.17,12,국수영탐(2),5/1,,16,13,17,,,,,,,,,,,,,,6.81,7.62,,
강원권,강원,춘천시,강원대,인문,관광경영학과,관광경영학과,명칭변경,유지,일반교과전형,9,3.42,3.27,,,,,,,,,미래인재서류전형,9,3.5,3.58,미래인재면접전형,3,4,3.84,74,10,국수영탐(2),3/1,,6,7,6,,,,,,,,3.97,3.83,,4.06,4.33,,7,10.14,,
강원권,강원,춘천시,강원대,인문,국제무역학과,국제무역학과,명칭변경,유지,일반교과전형,10,3.32,3.28,,,,,,,,,미래인재서류전형,7,3.7,3.52,미래인재면접전형,0,3.72,3.49,73.17,3,국수영탐(2),3/3,,9,10,9,,,,,,,,4.1,3.95,,3.69,4.67,,7.44,11.5,,
강원권,강원,춘천시,강원대,인문,경영대학 자유전공학과,경영대학 무전공학과,명칭변경,변경,일반교과전형,11,3.24,3.17,,,,,,,,,,,,,,,,,71.5,13,국수영탐(2),4/3,,17,,8,,,,,,,,,,,,,,18.47,,,
강원권,강원,춘천시,강원대,자연,스마트팜융합바이오시스템공학과,스마트팜융합바이오시스템공학과,명칭변경,유지,일반교과전형,9,3.47,3.43,,,,,,,,,미래인재서류전형,3,3.52,3.79,미래인재면접전형,2,4.24,4.2,72.5,1,국수영탐(2),5/5,,5,5,5,,,,,,,,,,,,,,18.2,15.4,,
강원권,강원,춘천시,강원대,자연,식품생명공학과,식품생명공학과,명칭변경,유지,일반교과전형,9,2.99,2.9,,,,,,,,,미래인재서류전형,3,3.54,3.37,미래인재면접전형,2,3.32,3.53,75,4,국수영탐(2),4/5,,6,7,7,,,,,,,,,5.01,,6.33,6.72,,10.17,10.43,,
강원권,강원,춘천시,강원대,자연,생물자원과학부,생물자원과학부,명칭변경,유지,일반교과전형,14,3.43,3.23,,,,,,,,,미래인재서류전형,13,3.62,3.99,미래인재면접전형,2,4.34,4.15,73.17,1,국수영탐(2),5/3,,11,9,5,,,,,,,,4.3,4.1,,5.78,4.93,,7.64,11.56,,
강원권,강원,춘천시,강원대,인문,식품자원경제학과,원예·농업자원경제학부,명칭변경,변경,일반교과전형,12,3.62,3.62,,,,,,,,,미래인재서류전형,4,3.85,3.68,미래인재면접전형,0,4.21,4.09,73.33,5,국수영탐(2),4/4,,8,6,5,,,,,,,,,,,,,,12.25,11.33,,
강원권,강원,춘천시,강원대,자연,원예학과,원예·농업자원경제학부,명칭변경,변경,일반교과전형,7,3.75,3.74,,,,,,,,,미래인재서류전형,3,4.06,3.95,미래인재면접전형,0,4.36,4.35,,0,국수영탐(2),4/4,,5,3,3,,,,,,,,,,,,,,9.8,16.67,,
강원권,강원,춘천시,강원대,자연,지역건설공학과,지역건설공학과,명칭변경,유지,일반교과전형,10,3.65,3.36,,,,,,,,,미래인재서류전형,8,3.73,3.8,미래인재면접전형,4,4.12,3.99,70.83,2,국수영탐(2),4/3,,6,6,4,,,,,,,,4.31,5.11,,4.88,5.13,,21.83,15,,
강원권,강원,춘천시,강원대,자연,생명·환경융합학부,환경융합학부,명칭변경,변경,일반교과전형,,3.25,2.84,,,,,,,,,미래인재서류전형,,3.7,3.65,미래인재면접전형,,3.74,3.69,73,5,국수영탐(2),3/1,,16,20,6,,,,,,,,,,,,,,6.75,11.83/10.13,,
강원권,강원,춘천시,강원대,자연,농업생명과학대학 자유전공학과,농업생명과학대학 무전공학과,명칭변경,변경,일반교과전형,13,3.44,3.37,,,,,,,,,,,,,,,,,74.5,3,국수영탐(2),4/4,,13,,5,,,,,,,,,,,,,,16.62,,,
강원권,강원,춘천시,강원대,자연,동물산업융합학과,동물산업융합학과,명칭변경,유지,일반교과전형,0,3.54,3.39,,,,,,,,,미래인재서류전형,7,4,3.95,미래인재면접전형,3,4.56,4.27,68.33,4,국수영탐(2),3/1,,7,7,6,,,,,,,,4.35,5.05,,4.96,5.57,,10.14,14.71,,
강원권,강원,춘천시,강원대,자연,동물응용과학과,동물응용과학과,명칭변경,유지,일반교과전형,8,3.47,3.39,,,,,,,,,미래인재서류전형,1,4.11,3.78,미래인재면접전형,1,4.1,4.32,73.83,6,국수영탐(2),5/1,,8,8,7,,,,,,,,4.06,4.6,,4.51,4.84,,7.25,11,,
강원권,강원,춘천시,강원대,자연,동물자원과학과,동물자원과학과,명칭변경,유지,일반교과전형,17,3.5,3.42,,,,,,,,,미래인재서류전형,13,3.63,3.81,미래인재면접전형,0,3.8,4.49,72.33,5,국수영탐(2),4/4,,9,10,9,,,,,,,,4.23,3.55,,4.21,5.07,,11.22,10.6,,
강원권,강원,춘천시,강원대,자연,동물생명과학대학 자유전공학과,,신설,유지,일반교과전형,4,4.12,4.01,,,,,,,,,,,,,,,,,70.33,4,,-/-,,5,,4,,,,,,,,,,,,,,9,,,
강원권,강원,춘천시,강원대,자연,건축학과(5년제),건축학과(5년제),명칭변경,유지,일반교과전형,11,2.76,2.32,,,,,,,,,미래인재서류전형,7,3.8,3.46,미래인재면접전형,0,3.34,3.31,,,국수영탐(2),4/3,,4,8,,,,,,,,,3.9,3.36,,2.93,3.52,,14,2026-11-18 00:00:00,,
강원권,강원,춘천시,강원대,자연,건축공학과,건축·토목·환경공학부,명칭변경,변경,일반교과전형,8,3.42,3.37,,,,,,,,,미래인재서류전형,4,4.1,4.03,미래인재면접전형,1,3.87,3.86,68,6,국수영탐(2),3/4,,6,5,4,,,,,,,,,,,,,,10.83,15,,
강원권,강원,춘천시,강원대,자연,토목공학과,건축·토목·환경공학부,명칭변경,변경,일반교과전형,10,3.68,3.5,,,,,,,,,미래인재서류전형,5,3.49,3.63,미래인재면접전형,0,3.9,3.51,66,0,국수영탐(2),3/4,,10,8,7,,,,,,,,,,,,,,8.4,8.75,,
강원권,강원,춘천시,강원대,자연,환경공학과,건축·토목·환경공학부,명칭변경,변경,일반교과전형,8,3.39,3.23,,,,,,,,,미래인재서류전형,11,3.5,3.35,미래인재면접전형,2,4.05,4.03,65.83,8,국수영탐(2),3/4,,8,7,6,,,,,,,,,,,,,,7.88,8.86,,
강원권,강원,춘천시,강원대,자연,기계융합공학부,기계의용·메카트로닉스공학과,명칭변경,변경,일반교과전형,40,3.49,3.4,,,,,,,,,미래인재서류전형,23,3.56,3.65,미래인재면접전형,1,3.55,3.77,71.83,17,국수영탐(2),4/2,,22,18,20,,,,,,,,,,,,,,10.5,9.89,,
강원권,강원,춘천시,강원대,자연,배터리융합공학과,배터리융합공학과,명칭변경,유지,일반교과전형,10,3.56,3.42,,,,,,,,,미래인재서류전형,9,3.67,3.72,미래인재면접전형,1,3.82,3.9,65.5,5,국수영탐(2),4/4,,9,8,6,,,,,,,,3.89,4.08,,4.2,4.46,,15,7,,
강원권,강원,춘천시,강원대,자연,스마트산업공학과,스마트산업공학과,명칭변경,유지,일반교과전형,6,3.77,3.69,,,,,,,,,미래인재서류전형,6,3.91,4,미래인재면접전형,2,4.14,4.05,65.33,4,국수영탐(2),4/4,,7,5,5,,,,,,,,,,,,,,19.43,9.2,,
강원권,강원,춘천시,강원대,자연,에너지자원공학과,에너지자원공학과,명칭변경,유지,일반교과전형,6,3.71,3.53,,,,,,,,,미래인재서류전형,3,3.69,3.67,미래인재면접전형,0,4.07,3.79,67.83,2,국수영탐(2),2/1,,8,6,5,,,,,,,,,,,,,,5.75,7,,
강원권,강원,춘천시,강원대,자연,화공·생물공학부,화공·생물공학부,명칭변경,유지,일반교과전형,,3.13,2.84,,,,,,,,,미래인재서류전형,,3.27,3.04,미래인재면접전형,,3.42,3.33,67.67,13,국수영탐(2),4/5,,16,17,13,,,,,,,,,,,,,,4.44,5.9/8,,
강원권,강원,춘천시,강원대,인문,영상문화학과,영상문화학과,명칭변경,유지,일반교과전형,25,3.3,3.21,,,,,,,,,미래인재서류전형,10,3.78,3.35,미래인재면접전형,2,3.44,3.57,77,6,국수영탐(2),4/4,,12,7,10,,,,,,,,3.65,4.13,,4.47,4.47,,6.67,17.71,,
강원권,강원,춘천시,강원대,공통,문화예술·공과대학 자유전공학과,,신설,유지,일반교과전형,,3.75,3.07,,,,,,,,,,,,,,,,,59.83,6,,-/-,,18,,8,,,,,,,,,,,,,,7.83,,,
강원권,강원,춘천시,강원대,인문,교육학과,교육학과,명칭변경,유지,일반교과전형,4,3.42,3.38,,,,,,,,,미래인재면접,3,3.15,3.83,미래인재면접전형,3,3.15,3.83,73.17,1,국수영탐(2),5/3,,3,4,4,,,,,,,,2.89,2.82,,3.23,2.77,,16.67,9.75,,
강원권,강원,춘천시,강원대,인문,국어교육과,국어교육과,명칭변경,유지,일반교과전형,19,2.75,2.64,,,,,,,,,미래인재면접,7,3.15,2.95,미래인재면접전형,7,3.15,2.95,77.67,4,국수영탐(2),3/1,,8,9,7,,,,,,,,3,2.8,,2.76,3.28,,13.5,7.33,,
강원권,강원,춘천시,강원대,인문,역사교육과,역사교육과,명칭변경,유지,일반교과전형,4,2.52,2.36,,,,,,,,,미래인재면접,2,2.67,2.68,미래인재면접전형,2,2.67,2.68,77.83,2,국수영탐(2),3/1,,3,4,5,,,,,,,,,2.41,,2.4,,,14.67,12.25,,
강원권,강원,춘천시,강원대,인문,영어교육과,영어교육과,명칭변경,유지,일반교과전형,18,3.18,3.05,,,,,,,,,미래인재면접,1,2.68,3.05,미래인재면접전형,1,2.68,3.05,78.67,4,국수영탐(2),4/2,,7,5,6,,,,,,,,4.18,3.46,,2.73,3.18,,10.29,8.6,,
강원권,강원,춘천시,강원대,인문,윤리교육과,윤리교육과,명칭변경,유지,일반교과전형,13,3.06,3.02,,,,,,,,,미래인재면접,2,2.91,2.72,미래인재면접전형,2,2.91,2.72,78.17,1,국수영탐(2),4/2,,4,4,4,,,,,,,,2.92,2.6,,2.13,2.84,,12.75,9,,
강원권,강원,춘천시,강원대,인문,일반사회교육과,일반사회교육과,명칭변경,유지,일반교과전형,7,3.09,2.82,,,,,,,,,미래인재면접,3,2.98,2.48,미래인재면접전형,3,2.98,2.48,79.17,0,국수영탐(2),2/1,,4,4,4,,,,,,,,3.88,3.01,,2.58,3.03,,10.25,16.5,,
강원권,강원,춘천시,강원대,인문,지리교육과,지리교육과,명칭변경,유지,일반교과전형,13,3.16,3.09,,,,,,,,,,,,,,,,,73,2,국수영탐(2),3/1,,7,,4,,,,,,,,3.45,,,3.37,,,10.14,,,
강원권,강원,춘천시,강원대,인문,가정교육과,가정교육과,명칭변경,유지,일반교과전형,7,3.61,3.5,,,,,,,,,,,,,,,,,71.33,0,국수영탐(2),4/4,,4,,4,,,,,,,,2.94,,,3.27,,,7.5,,,
강원권,강원,춘천시,강원대,자연,과학교육학부,과학교육학부,명칭변경,유지,일반교과전형,12,3.33,3.16,,,,,,,,,미래인재면접,8,3.23,3.32,미래인재면접전형,8,3.23,3.32,71.17,5,국수영탐(2),4/1,,7,15,8,,,,,,,,4.22,3.07,,2.96,3.42,,9.14,6.87,,
강원권,강원,춘천시,강원대,자연,수학교육과,수학교육과,명칭변경,유지,일반교과전형,4,3.73,3.62,,,,,,,,,미래인재면접,7,2.77,3.45,미래인재면접전형,7,2.77,3.45,77.33,3,국수영탐(2),2/4,,7,9,7,,,,,,,,3.14,2.99,,2.85,3.46,,3.57,6.89,,
강원권,강원,춘천시,강원대,인문,문화인류학과,,신설,유지,일반교과전형,8,3.5,3.5,,,,,,,,,미래인재서류전형,3,4.08,3.61,미래인재면접전형,3,4.31,4.08,72,3,국수영탐(2),4/1,,5,4,4,,,,,,,,3.86,4.26,,4.13,4.41,,13.6,8,,
강원권,강원,춘천시,강원대,인문,미디어커뮤니케이션학과,미디어커뮤니케이션학과,명칭변경,유지,일반교과전형,11,3.06,2.93,,,,,,,,,미래인재서류전형,6,2.98,2.89,미래인재면접전형,0,3.04,3.03,76.33,1,국수영탐(2),4/2,,5,6,5,,,,,,,,3.4,3.17,,3.15,3.93,,8.4,12.33,,
강원권,강원,춘천시,강원대,인문,부동산학과,부동산학과,명칭변경,유지,일반교과전형,13,3.42,3.4,,,,,,,,,,,,,,,,,76.5,3,국수영탐(2),4/4,,12,,6,,,,,,,,4.77,,,3.79,,,16.67,,,
강원권,강원,춘천시,강원대,인문,사회학과,사회학과,명칭변경,유지,일반교과전형,7,3.3,3.11,,,,,,,,,미래인재서류전형,0,3.73,3.14,미래인재면접전형,4,3.88,3.65,73.17,0,국수영탐(2),3/3,,5,5,6,,,,,,,,3.78,4.09,,3.83,3.96,,7.8,12.2,,
강원권,강원,춘천시,강원대,인문,정치외교학과,정치외교학과,명칭변경,유지,일반교과전형,0,3.15,3.15,,,,,,,,,미래인재서류전형,15,3.8,3.35,미래인재면접전형,1,3.48,3.39,72.17,1,국수영탐(2),6/2,,5,5,5,,,,,,,,3.59,3.87,,3.73,4.03,,9.4,13.6,,
강원권,강원,춘천시,강원대,인문,심리학과,행정·심리학부,명칭변경,변경,일반교과전형,3,2.74,2.63,,,,,,,,,미래인재서류전형,11,3.2,3.01,,,,,76.5,1,국수영탐(2),4/2,,6,8,5,,,,,,,,,,,,,,10,14.5,,
강원권,강원,춘천시,강원대,인문,행정학과,행정·심리학부,명칭변경,변경,일반교과전형,19,3.13,2.99,,,,,,,,,미래인재서류전형,3,2.55,3.36,미래인재면접전형,1,3.28,3.09,74.33,6,국수영탐(2),4/2,,10,5,7,,,,,,,,,,,,,,7.6,10.8,,
강원권,강원,춘천시,강원대,인문,사회과학대학 자유전공학과,,신설,유지,일반교과전형,12,3.5,3.44,,,,,,,,,,,,,,,,,74,5,,-/-,,9,,5,,,,,,,,,,,,,,10.78,,,
강원권,강원,춘천시,강원대,자연,산림바이오소재공학과,목재·종이과학부,명칭변경,변경,일반교과전형,5,3.81,3.71,,,,,,,,,미래인재서류전형,0,3.57,3.45,미래인재면접전형,1,4.41,4.38,75.83,1,국수영탐(2),4/1,,6,4,4,,,,,,,,,,,,,,13.67,19,,
강원권,강원,춘천시,강원대,자연,펄프제지공학과,목재·종이과학부,명칭변경,변경,일반교과전형,5,3.82,3.74,,,,,,,,,미래인재서류전형,4,4.49,4.34,미래인재면접전형,0,4.49,4.35,70,0,국수영탐(2),4/1,,6,4,4,,,,,,,,,,,,,,12.83,17.5,,
강원권,강원,춘천시,강원대,자연,산림경영학과,산림과학부,명칭변경,변경,일반교과전형,6,3.46,3.45,,,,,,,,,미래인재서류전형,6,3.59,4.21,미래인재면접전형,0,4.73,4.5,69.17,1,국수영탐(2),4/2,,7,5,6,,,,,,,,,,,,,,7.71,8.2,,
강원권,강원,춘천시,강원대,자연,산림자원학과,산림과학부,명칭변경,변경,일반교과전형,3,3.28,3.28,,,,,,,,,미래인재서류전형,6,3.83,2.22,미래인재면접전형,1,4.12,3.74,71.17,4,국수영탐(2),4/2,,7,5,6,,,,,,,,,,,,,,8.14,7.6,,
강원권,강원,춘천시,강원대,자연,산림환경보호학과,산림과학부,명칭변경,변경,일반교과전형,4,3.17,3.11,,,,,,,,,미래인재서류전형,4,3.57,2.64,미래인재면접전형,2,4.21,4.05,71,1,국수영탐(2),4/2,,7,5,6,,,,,,,,,,,,,,8.14,8,,
강원권,강원,춘천시,강원대,자연,생태조경디자인학과,생태조경디자인학과,명칭변경,유지,일반교과전형,13,3.35,3.3,,,,,,,,,미래인재서류전형,2,2.39,2.58,미래인재면접전형,0,3.93,3.78,75.5,1,국수영탐(2),2/3,,6,4,5,,,,,,,,3.56,3.88,,3.87,4.52,,12,10.5,,
강원권,강원,춘천시,강원대,자연,산림환경과학대학 자유전공학과,,신설,유지,일반교과전형,5,3.65,3.42,,,,,,,,,,,,,,,,,73.83,7,,-/-,,7,,4,,,,,,,,,,,,,,11,,,
강원권,강원,춘천시,강원대,자연,수의학과,수의예과,명칭변경,변경,일반교과전형,46,1.23,1.21,,,,,,,,,미래인재서류전형,2,1.44,1.33,,,,,96.33,16,국수영탐(2),1/1,,15,5,10,,,,,,,,,,,,,,14.13,21.4,,
강원권,강원,춘천시,강원대,자연,약학과,약학과,명칭변경,유지,일반교과전형,38,1.12,1.1,,,,,,,,,미래인재면접,6,1.32,1.26,미래인재면접전형,6,1.32,1.26,96.67,16,국수영탐(2),1/1,,13,9,9,,,,,,,,1.19,1.31,,1.23,1.33,,11.23,21.44,,
강원권,강원,춘천시,강원대,자연,의예과,의예과,명칭변경,유지,일반교과전형,7,1,1,,,,,,,,,미래인재면접,3,1.41,1.49,지역인재면접,0,4.21,1.16,97.67,25,국수영탐(2),1/2,,4,5,10,,,,,,,,1.19,2.46,,1.26,1.51,,15.5,40,,
강원권,강원,춘천시,강원대,자연,분자생명과학과,분자생명과학과,명칭변경,유지,일반교과전형,8,3.92,3.64,,,,,,,,,미래인재서류전형,5,3.39,3.93,미래인재면접전형,4,4.24,3.98,62,2,국수영탐(2),3/4,,6,5,4,,,,,,,,3.4,3.57,,3.81,4.24,,7.67,6.6,,
강원권,강원,춘천시,강원대,자연,생명건강공학과,생명건강공학과,명칭변경,유지,일반교과전형,7,3.48,3.35,,,,,,,,,미래인재서류전형,2,3.06,2.77,미래인재면접전형,0,3.73,3.56,64.33,0,국수영탐(2),4/2,,6,5,5,,,,,,,,3.92,3.92,,4.17,3.99,,4.17,7.6,,
강원권,강원,춘천시,강원대,자연,생물의소재공학과,생물의소재공학과,명칭변경,유지,일반교과전형,7,3.59,3.52,,,,,,,,,미래인재서류전형,0,3.93,3.7,미래인재면접전형,1,4.3,4.11,57.5,1,국수영탐(2),4/2,,6,4,4,,,,,,,,4.01,4.62,,4.29,,,4.5,6,,
강원권,강원,춘천시,강원대,자연,의생명시스템과학과,의생명융합학부,명칭변경,변경,일반교과전형,6,3.27,3.17,,,,,,,,,미래인재서류전형,6,3.18,3.04,미래인재면접전형,1,3.58,3.29,68.5,1,국수영탐(2),3/4,,6,5,5,,,,,,,,,,,,,,5.67,8,,
강원권,강원,춘천시,강원대,자연,의생명공학과,의생명융합학부,명칭변경,변경,일반교과전형,12,3.2,3.18,,,,,,,,,미래인재서류전형,8,3.51,3.3,미래인재면접전형,0,3.25,3.09,68.83,5,국수영탐(2),3/4,,7,5,6,,,,,,,,,,,,,,5.43,1900-01-09 00:00:00,,
강원권,강원,춘천시,강원대,자연,의생명과학대학 자유전공학과,,신설,유지,일반교과전형,5,3.64,3.52,,,,,,,,,,,,,,,,,70.83,1,,-/-,,6,,4,,,,,,,,,,,,,,5.5,,,
강원권,강원,춘천시,강원대,인문,국어국문학과,인문학부,명칭변경,변경,일반교과전형,14,3.47,3.31,,,,,,,,,미래인재서류전형,9,3.76,4.15,미래인재면접전형,1,3.83,3.95,72.5,3,국수영탐(2),3/4,,7,6,5,,,,,,,,,,,,,,7.71,11.67,,
강원권,강원,춘천시,강원대,인문,독어독문학과,인문학부,명칭변경,변경,일반교과전형,10,3.6,3.57,,,,,,,,,미래인재서류전형,2,4.3,4.13,미래인재면접전형,1,4.85,4.5,71.83,2,국수영탐(2),3/4,,7,4,4,,,,,,,,,,,,,,8.57,6.75,,
강원권,강원,춘천시,강원대,인문,불어불문학과,인문학부,명칭변경,변경,일반교과전형,6,3.87,3.83,,,,,,,,,미래인재서류전형,1,3.75,3.53,미래인재면접전형,1,4.62,4.52,72,1,국수영탐(2),3/4,,5,4,4,,,,,,,,,,,,,,7.6,6.5,,
