대학명,모집단위,유형,전형명,기준,컷70,연도,모집인원27,경쟁률26
단국대(죽전),고분자시스템공학부,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.82,2026,6,10.5
단국대(죽전),과학교육과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.78,2026,4,12.75
단국대(죽전),기계공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.85,2026,6,17
단국대(죽전),모바일시스템공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.46,2026,3,7.5
단국대(죽전),수학교육과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.24,2026,6,6.4
단국대(죽전),융합반도체공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.95,2026,5,11.83
단국대(죽전),인프라건설공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.78,2026,5,12.38
단국대(죽전),전자전기공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.84,2026,6,19
단국대(죽전),화학공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.54,2026,6,20.4
단국대(죽전),경영학부,종합,학생부종합(창업인재),70%컷(최종),3.63,2026,6,14.5
단국대(죽전),융합반도체공학과,종합,학생부종합(창업인재),평균(최종),4.36,2025,3,8
단국대(죽전),전자전기공학과,종합,학생부종합(창업인재),70%컷(최종),3.56,2026,3,6
단국대(천안),공공정책학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.05,2026,9,6.11
단국대(천안),공공정책학과(야),교과,학생부교과(학생부교과우수자),70%컷(최종),3.05,2026,12,7.58
단국대(천안),글로벌한국어과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.29,2026,5,8
단국대(천안),보건행정학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.08,2026,8,5.44
단국대(천안),사회복지학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.58,2026,9,5.3
단국대(천안),식품자원경제학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.29,2026,10,5.18
단국대(천안),아시아중동학부 몽골학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.62,2026,9,8.56
단국대(천안),아시아중동학부 베트남학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.76,2026,6,13.17
단국대(천안),아시아중동학부 일본학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.31,2026,9,6.33
단국대(천안),아시아중동학부 중국학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.72,2026,8,6.78
단국대(천안),아시아중동학부 중동학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.54,2026,9,7.56
단국대(천안),영어과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.08,2026,9,6.44
단국대(천안),유럽중남미학부 독일학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.36,2026,5,5.4
단국대(천안),유럽중남미학부 러시아학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.74,2026,7,14.67
단국대(천안),유럽중남미학부 스페인중남미학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.58,2026,9,5.89
단국대(천안),유럽중남미학부 포르투갈브라질학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.59,2026,5,5.6
단국대(천안),유럽중남미학부 프랑스학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.48,2026,5,6.4
단국대(천안),율곡혁신칼리지(인문사회계열광역),교과,학생부교과(학생부교과우수자),70%컷(최종),3.27,2026,50,9.92
단국대(천안),간호학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.36,2026,47,7.3
단국대(천안),경영공학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.06,2026,8,8.25
단국대(천안),물리치료학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.19,2026,10,9.6
단국대(천안),물리학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.41,2026,9,7.44
단국대(천안),생명공학부 녹지조경학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.36,2026,9,9.44
단국대(천안),생명공학부 동물생명공학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),2.87,2026,9,7.67
단국대(천안),생명공학부 식량생명공학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.16,2026,9,5.44
단국대(천안),생명공학부 환경원예학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),3.22,2026,9,9.4
단국대(천안),수학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.44,2026,9,4.67
단국대(천안),식품공학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.67,2026,9,8.78
단국대(천안),식품영양학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.03,2026,9,5.78
단국대(천안),신소재공학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.88,2026,9,5.67
단국대(천안),심리학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.71,2026,9,10.25
단국대(천안),에너지공학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.22,2026,10,6.3
단국대(천안),율곡혁신칼리지(자연공학계열광역),교과,학생부교과(학생부교과우수자),70%컷(최종),3.18,2026,85,10.01
단국대(천안),의생명과학부 미생물학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),2.77,2026,9,5.89
단국대(천안),의생명과학부 생명과학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),2.57,2026,9,7.67
단국대(천안),의생명과학부 의생명시스템학전공,교과,학생부교과(학생부교과우수자),70%컷(최종),2.55,2026,8,5.25
단국대(천안),임상병리학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.64,2026,10,10.2
단국대(천안),제약공학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.46,2026,8,5
단국대(천안),치위생학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.88,2026,11,9.4
단국대(천안),코스메디컬소재학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.03,2026,5,6.6
단국대(천안),화학과,교과,학생부교과(학생부교과우수자),70%컷(최종),3.63,2026,9,4.78
단국대(천안),국제스포츠학부 운동처방재활전공,교과,학생부교과(학생부교과우수자),70%컷(최종),2.61,2026,7,18
단국대(천안),스포츠경영학과,교과,학생부교과(학생부교과우수자),70%컷(최종),2.73,2026,7,8.29
단국대(천안),약학과,종합,학생부종합(DKU인재(면접형)),70%컷(최종),1.47,2026,9,20.6
단국대(천안),의예과,종합,학생부종합(DKU인재(면접형)),70%컷(최종),1.27,2026,12,14.83
단국대(천안),치의예과,종합,학생부종합(DKU인재(면접형)),70%컷(최종),1.42,2026,21,17.13
단국대(천안),문예창작과,종합,학생부종합(DKU인재(면접형)),70%컷(최종),3.62,2026,15,25.33
단국대(천안),공공정책학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.56,2026,9,9.89
단국대(천안),공공정책학과(야),종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.56,2026,12,8.11
단국대(천안),글로벌한국어과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.11,2026,4,12.25
단국대(천안),보건행정학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.6,2026,8,15.22
단국대(천안),사회복지학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.81,2026,9,17.44
단국대(천안),식품자원경제학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.98,2026,10,7.7
단국대(천안),아시아중동학부 몽골학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.61,2026,9,8.67
단국대(천안),아시아중동학부 베트남학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.94,2026,6,12.17
단국대(천안),아시아중동학부 일본학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.09,2026,9,20.33
단국대(천안),아시아중동학부 중국학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.46,2026,8,14.78
단국대(천안),아시아중동학부 중동학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.78,2026,9,8
단국대(천안),영어과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.76,2026,9,9.22
단국대(천안),유럽중남미학부 독일학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.9,2026,6,9
단국대(천안),유럽중남미학부 러시아학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.22,2026,8,19.38
단국대(천안),유럽중남미학부 스페인중남미학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.37,2026,9,9.44
단국대(천안),유럽중남미학부 포르투갈브라질학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.51,2026,6,8.33
단국대(천안),유럽중남미학부 프랑스학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.99,2026,6,11
단국대(천안),율곡혁신칼리지(인문사회계열광역),종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.08,2026,34,13.38
단국대(천안),간호학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),2.46,2026,14,13.57
단국대(천안),경영공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.16,2026,8,10.25
단국대(천안),물리치료학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.09,2026,10,16.9
단국대(천안),물리학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.28,2026,9,9.89
단국대(천안),생명공학부 녹지조경학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.39,2026,9,7.22
단국대(천안),생명공학부 동물생명공학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.55,2026,9,16.22
단국대(천안),생명공학부 식량생명공학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.72,2026,9,7.44
단국대(천안),생명공학부 환경원예학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),4.01,2026,9,17
단국대(천안),수학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.86,2026,9,6.67
단국대(천안),식품공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.64,2026,9,9.67
단국대(천안),식품영양학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.52,2026,8,13.5
단국대(천안),신소재공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.61,2026,8,7.63
단국대(천안),심리학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.47,2026,9,16.33
단국대(천안),에너지공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.75,2026,10,8.2
단국대(천안),율곡혁신칼리지(자연공학계열광역),종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.78,2026,50,11.73
단국대(천안),의생명과학부 미생물학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.33,2026,9,9.11
단국대(천안),의생명과학부 생명과학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.12,2026,9,7.56
단국대(천안),의생명과학부 의생명시스템학전공,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.18,2026,9,6.33
단국대(천안),임상병리학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.18,2026,10,21.7
단국대(천안),제약공학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.19,2026,9,5.78
단국대(천안),치위생학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.42,2026,10,14.3
단국대(천안),코스메디컬소재학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.68,2026,5,10.6
단국대(천안),화학과,종합,학생부종합(DKU인재(서류형)),70%컷(최종),3.51,2026,8,8
단국대(천안),약학과,교과,학생부교과(지역메디바이오인재),70%컷(최종),1.28,2026,9,17.29
단국대(천안),의예과,교과,학생부교과(지역메디바이오인재),70%컷(최종),1.33,2026,12,13.9
단국대(천안),치의예과,교과,학생부교과(지역메디바이오인재),70%컷(최종),1.28,2026,21,14.33
대구가톨릭대,경영학과,교과,학생부교과(교과전형),70%컷(최종),4.17,2026,54,10.59
대구가톨릭대,경찰행정학과,교과,학생부교과(교과전형),70%컷(최종),3.09,2026,32,13.77
대구가톨릭대,교육학과,교과,학생부교과(교과전형),70%컷(최종),2.42,2026,11,10.55
대구가톨릭대,국어교육과,교과,학생부교과(교과전형),70%컷(최종),3.08,2026,13,10.54
대구가톨릭대,군사학과,교과,학생부교과(교과전형),70%컷(최종),4.33,2026,21,6.83
대구가톨릭대,글로벌항공서비스학과,교과,학생부교과(교과전형),70%컷(최종),3.42,2026,15,6.21
대구가톨릭대,문헌정보학과,교과,학생부교과(교과전형),70%컷(최종),4.08,2026,20,6.48
대구가톨릭대,문화콘텐츠학과,교과,학생부교과(교과전형),70%컷(최종),4.55,2026,19,9.22
대구가톨릭대,미디어영상광고홍보학부,교과,학생부교과(교과전형),70%컷(최종),4,2026,40,8.72
대구가톨릭대,보건의료경영학과,교과,학생부교과(교과전형),70%컷(최종),3.58,2026,21,6.91
대구가톨릭대,사회복지학과,교과,학생부교과(교과전형),70%컷(최종),3.83,2026,29,13.67
대구가톨릭대,신학부,교과,학생부교과(교과전형),70%컷(최종),3.73,2026,11,1
대구가톨릭대,심리학과,교과,학생부교과(교과전형),70%컷(최종),3.25,2026,26,5.08
대구가톨릭대,아동학과,교과,학생부교과(교과전형),70%컷(최종),5.25,2026,18,3.27
대구가톨릭대,역사교육과,교과,학생부교과(교과전형),70%컷(최종),2.25,2026,8,17.63
대구가톨릭대,영어교육과,교과,학생부교과(교과전형),70%컷(최종),2.75,2026,9,8.5
대구가톨릭대,영어학과,교과,학생부교과(교과전형),70%컷(최종),4.55,2026,14,5.15
대구가톨릭대,유아교육과,교과,학생부교과(교과전형),70%컷(최종),3.33,2026,14,14.5
대구가톨릭대,일어일문학과,교과,학생부교과(교과전형),70%컷(최종),4.17,2026,17,9.07
대구가톨릭대,지리교육과,교과,학생부교과(교과전형),70%컷(최종),2.67,2026,13,7.36
대구가톨릭대,행정법무학과,교과,학생부교과(교과전형),70%컷(최종),4.42,2026,16,6.67
대구가톨릭대,호텔관광학과,교과,학생부교과(교과전형),70%컷(최종),5,2026,18,7.06
대구가톨릭대,간호학과,교과,학생부교과(교과전형),70%컷(최종),1.67,2026,22,16.5
대구가톨릭대,건축공학과,교과,학생부교과(교과전형),70%컷(최종),5.33,2026,26,4.64
